,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,food_inflation,headline_inflation,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_6,Battles,Remote violence,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,CE official,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality
,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,national,national,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901001,901002,901003,901004,901005,901008,901009,901006,901009,901001,901001,901001,901002,901002,901003,901003,901004,901004,901005,901005,901006,901006,901007,901007,901008,901008,901009,901009,901010,901010,national,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,ndvi_anomaly,901007,901006,901005,901004,901003,901002,901001,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010
2023-01-29,0.66345459,0.569544754,0.520538254,0.48580143,0.493893013,0.585673866,0.603779411,0.737534561,0.768990936,0.604798126,0.552473793,0.641991653,0.441261749,0.605670204,0.611830978,0.754318466,0.589300957,0.729036026,0.650196228,0.571082802,48.40714286,48.94642857,2.192526882,2.650685484,2.775875576,2.773225806,2.305967742,2.791935484,2.588322581,2.164387097,1.668467742,1.57827957,1.002580645,1.897983871,1.788790323,1.336236559,1.226370968,1.498817204,0.557634409,1.781129032,1.959677419,2.386129032,2.326129032,1.373548387,1.502580645,1.329354839,2.693548387,2.767096774,2.109032258,1.128305085,2.111935484,-0.150967742,0.448709677,1.449677419,0.740645161,2.013870968,2.376693548,77,0,133,0,2,1,1,0,0,14,47,0,2,0,0,2,0,0,0,0,1,147.82,7.733590909,25.51849091,16.19,5.251109091,4.045427273,15.94513636,19.54413636,11.47133636,8.737818182,15.99795455,0.949349636,0.897650273,0.957681818,1.002026091,0.920268364,0.967376091,1.414722545,1.144400545,1.022002455,1.077886636,0.812514364,0.537821182,0.623575636,0.825204091,0.834619091,0.756723727,0.864888455,0.852879727,0.840757273,0.685591636,0.551081818,0.734245455,0.666781818,0.521836364,0.502372727,0.632181818,0.675163636,0.646936364,0.522290909,0.683418182,0.871256091,ndvi_anomaly,0.989586455,0.984290091,0.968867818,0.949603,0.951323364,1.004702273,0.991307727,0.977150818,0,0,1,1,0,0,1,1,1,1
2023-01-30,0.668254929,0.591991463,0.521353989,0.461090851,0.455669937,0.611851311,0.602499199,0.749521332,0.769772415,0.588304596,0.549750786,0.635884628,0.442968025,0.50346447,0.609097176,0.75249115,0.588701668,0.737486496,0.683459854,0.582882195,48.38571429,48.90714286,2.211451613,2.622016129,2.752995392,2.754193548,2.305591398,2.804516129,2.614562212,2.155903226,1.685591398,1.589596774,0.999354839,1.887795699,1.774677419,1.351774194,1.224032258,1.521129032,0.532258065,1.778467742,1.962580645,2.280967742,2.340967742,1.426612903,1.549354839,1.38516129,2.706612903,2.763225806,2.107741935,1.104067797,2.109516129,-0.152258065,0.380322581,1.412580645,0.68483871,2.079032258,2.416451613,76,0,132,0,2,1,1,0,0,14,47,0,2,0,0,2,0,0,0,0,1,147,7.530309091,25.45030909,15.9898,5.216090909,3.960472727,15.26246364,18.61296364,11.34406364,8.585381818,15.79754545,0.959165364,0.916768727,0.971695182,1.011319909,0.926407636,0.984835909,1.449508455,1.156891455,1.034264545,1.093852364,0.804820636,0.541607818,0.630171364,0.809906909,0.825291909,0.747166273,0.858512545,0.854182273,0.838782727,0.688500364,0.549918182,0.732654545,0.665118182,0.520163636,0.500727273,0.630718182,0.673536364,0.645463636,0.520309091,0.682081818,0.870641909,ndvi_anomaly,0.989132545,0.984617909,0.968636182,0.948817,0.950497636,1.005039727,0.990915273,0.977171182,0,0,1,1,0,0,1,1,1,1
2023-01-31,0.665037384,0.588553848,0.5240382,0.463816223,0.446118774,0.608991928,0.603557281,0.744093246,0.766192322,0.603826828,0.548267937,0.629509773,0.440283813,0.501380348,0.597436562,0.731400833,0.589608612,0.730091324,0.631999512,0.579460831,48.36428571,48.86785714,2.230376344,2.593346774,2.730115207,2.73516129,2.305215054,2.817096774,2.640801843,2.147419355,1.702715054,1.600913978,0.996129032,1.877607527,1.760564516,1.367311828,1.221693548,1.54344086,0.50688172,1.775806452,1.965483871,2.175806452,2.355806452,1.479677419,1.596129032,1.440967742,2.719677419,2.759354839,2.106451613,1.079830508,2.107096774,-0.153548387,0.311935484,1.375483871,0.629032258,2.144193548,2.456209677,75,0,128,0,2,0,1,0,0,14,47,0,2,0,0,2,0,0,0,0,1,148,7.327027273,25.38212727,15.7896,5.181072727,3.875518182,14.57979091,17.68179091,11.21679091,8.432945455,15.59713636,0.968981091,0.935887182,0.985708545,1.020613727,0.932546909,1.002295727,1.484294364,1.169382364,1.046526636,1.109818091,0.797126909,0.545394455,0.636767091,0.794609727,0.815964727,0.737608818,0.852136636,0.855484818,0.836808182,0.691409091,0.548754545,0.731063636,0.663454545,0.518490909,0.499081818,0.629254545,0.671909091,0.643990909,0.518327273,0.680745455,0.870027727,ndvi_anomaly,0.988678636,0.984945727,0.968404545,0.948031,0.949671909,1.005377182,0.990522818,0.977191545,0,0,1,1,0,0,1,1,1,1
2023-02-01,0.658355026,0.588553848,0.523849945,0.483921242,0.450299644,0.599833183,0.603557281,0.724452362,0.7738974,0.597878838,0.550702324,0.629509773,0.41963871,0.52557972,0.584140091,0.739918518,0.589608612,0.713050003,0.641948318,0.571588135,48.34285714,48.82857143,2.249301075,2.564677419,2.707235023,2.716129032,2.30483871,2.829677419,2.667041475,2.138935484,1.71983871,1.612231183,0.992903226,1.867419355,1.746451613,1.382849462,1.219354839,1.565752688,0.481505376,1.773145161,1.968387097,2.070645161,2.370645161,1.532741935,1.642903226,1.496774194,2.732741935,2.755483871,2.10516129,1.05559322,2.104677419,-0.15483871,0.243548387,1.338387097,0.573225806,2.209354839,2.495967742,75,0,123,0,2,0,1,0,0,14,47,0,2,0,0,2,0,0,0,0,1,148,7.123745455,25.31394545,15.5894,5.146054545,3.790563636,13.89711818,16.75061818,11.08951818,8.280509091,15.39672727,0.978796818,0.955005636,0.999721909,1.029907545,0.938686182,1.019755545,1.519080273,1.181873273,1.058788727,1.125783818,0.789433182,0.549181091,0.643362818,0.779312545,0.806637545,0.728051364,0.845760727,0.856787364,0.834833636,0.694317818,0.547590909,0.729472727,0.661790909,0.516818182,0.497436364,0.627790909,0.670281818,0.642518182,0.516345455,0.679409091,0.869413545,ndvi_anomaly,0.988224727,0.985273545,0.968172909,0.947245,0.948846182,1.005714636,0.990130364,0.977211909,0,1,1,1,0,0,1,1,1,1
2023-02-02,0.659203186,0.59445015,0.521522102,0.583218193,0.464686813,0.618413734,0.602499199,0.715575714,0.796000671,0.641684189,0.548940926,0.631586876,0.417227707,0.548400002,0.581567764,0.72306221,0.588701668,0.743741913,0.635500679,0.557785149,48.32142857,48.78928571,2.268225806,2.536008065,2.684354839,2.697096774,2.304462366,2.842258065,2.693281106,2.130451613,1.736962366,1.623548387,0.989677419,1.857231183,1.73233871,1.398387097,1.217016129,1.588064516,0.456129032,1.770483871,1.971290323,1.965483871,2.385483871,1.585806452,1.689677419,1.552580645,2.745806452,2.751612903,2.103870968,1.031355932,2.102258065,-0.156129032,0.17516129,1.301290323,0.517419355,2.274516129,2.535725806,73,0,123,0,2,0,1,0,0,14,37,0,2,0,0,2,0,0,0,0,1,148,6.920463636,25.24576364,15.3892,5.111036364,3.705609091,13.21444545,15.81944545,10.96224545,8.128072727,15.19631818,0.988612545,0.974124091,1.013735273,1.039201364,0.944825455,1.037215364,1.553866182,1.194364182,1.071050818,1.141749545,0.781739455,0.552967727,0.649958545,0.764015364,0.797310364,0.718493909,0.839384818,0.858089909,0.832859091,0.697226545,0.546427273,0.727881818,0.660127273,0.515145455,0.495790909,0.626327273,0.668654545,0.641045455,0.514363636,0.678072727,0.868799364,ndvi_anomaly,0.987770818,0.985601364,0.967941273,0.946459,0.948020455,1.006052091,0.989737909,0.977232273,0,1,1,1,0,0,1,1,1,1
2023-02-03,0.660164413,0.580769234,0.520180016,0.641223526,0.472633095,0.634081726,0.591616783,0.717371902,0.778882523,0.640632706,0.551391449,0.639173088,0.415139999,0.609576454,0.572176743,0.701047516,0.596235619,0.742963562,0.651392288,0.557020416,48.3,48.75,2.287150538,2.50733871,2.661474654,2.678064516,2.304086022,2.85483871,2.719520737,2.121967742,1.754086022,1.634865591,0.986451613,1.847043011,1.718225806,1.413924731,1.214677419,1.610376344,0.430752688,1.767822581,1.974193548,1.860322581,2.400322581,1.638870968,1.736451613,1.608387097,2.758870968,2.747741935,2.102580645,1.007118644,2.09983871,-0.157419355,0.106774194,1.264193548,0.461612903,2.339677419,2.575483871,73,0,124,0,0,0,1,0,0,14,37,0,2,0,0,2,0,0,0,0,1,148,6.717181818,25.17758182,15.189,5.076018182,3.620654545,12.53177273,14.88827273,10.83497273,7.975636364,14.99590909,0.998428273,0.993242545,1.027748636,1.048495182,0.950964727,1.054675182,1.588652091,1.206855091,1.083312909,1.157715273,0.774045727,0.556754364,0.656554273,0.748718182,0.787983182,0.708936455,0.833008909,0.859392455,0.830884545,0.700135273,0.545263636,0.726290909,0.658463636,0.513472727,0.494145455,0.624863636,0.667027273,0.639572727,0.512381818,0.676736364,0.868185182,ndvi_anomaly,0.987316909,0.985929182,0.967709636,0.945673,0.947194727,1.006389545,0.989345455,0.977252636,0,1,1,1,0,0,1,1,1,1
2023-02-04,0.655635376,0.579918785,0.520180016,0.641223526,0.472633095,0.634081726,0.591821556,0.715223083,0.783512497,0.640632706,0.552192917,0.642433014,0.415139999,0.609576454,0.572176743,0.701047516,0.595554657,0.744094467,0.659197845,0.557020416,48.27857143,48.71071429,2.306075269,2.478669355,2.63859447,2.659032258,2.303709677,2.867419355,2.745760369,2.113483871,1.771209677,1.646182796,0.983225806,1.836854839,1.704112903,1.429462366,1.21233871,1.632688172,0.405376344,1.76516129,1.977096774,1.75516129,2.41516129,1.691935484,1.783225806,1.664193548,2.771935484,2.743870968,2.101290323,0.982881356,2.097419355,-0.158709677,0.038387097,1.227096774,0.405806452,2.40483871,2.615241935,73,0,124,0,0,0,1,0,0,14,37,0,2,0,0,2,0,0,0,0,1,147,6.5139,25.1094,14.9888,5.041,3.5357,11.8491,13.9571,10.7077,7.8232,14.7955,1.008244,1.012361,1.041762,1.057789,0.957104,1.072135,1.623438,1.219346,1.095575,1.173681,0.766352,0.560541,0.66315,0.733421,0.778656,0.699379,0.826633,0.860695,0.82891,0.703044,0.5441,0.7247,0.6568,0.5118,0.4925,0.6234,0.6654,0.6381,0.5104,0.6754,0.867571,ndvi_anomaly,0.986863,0.986257,0.967478,0.944887,0.946369,1.006727,0.988953,0.977273,0,1,1,1,0,0,1,1,1,1
2023-02-05,0.659845734,0.576942291,0.5185392,0.59594738,0.462683525,0.652284164,0.602499199,0.707413483,0.81407547,0.638168831,0.547669792,0.646826935,0.4119804,0.642421036,0.562465286,0.705697327,0.588258018,0.737439651,0.681760025,0.55387207,48.25714286,48.67142857,2.325,2.45,2.615714286,2.64,2.303333333,2.88,2.772,2.105,1.788333333,1.6575,0.98,1.826666667,1.69,1.445,1.21,1.655,0.38,1.7625,1.98,1.65,2.43,1.745,1.83,1.72,2.785,2.74,2.1,0.958644068,2.095,-0.16,-0.03,1.19,0.35,2.47,2.655,73,0,127,0,0,0,1,0,0,14,37,0,2,0,0,1,0,0,0,0,1,148,7.12501,25.42658,15.46295,5.36477,4.04523,12.41513,14.79996,10.99693,8.18905,15.59322,0.9993788,1.0075262,1.038333,1.0446963,0.957255,1.0666485,1.5837053,1.210181,1.0935145,1.1620823,0.7653781,0.5680233,0.6734242,0.7359723,0.7787504,0.7024065,0.8265058,0.8683901,0.8353207,0.7147674,0.54259,0.72285,0.65486,0.50997,0.49069,0.62147,0.66338,0.63625,0.50818,0.67383,0.8667574,ndvi_anomaly,0.9860726,0.9863279,0.9670885,0.9435045,0.9451424,1.0065286,0.9880802,0.9770269,0,1,1,1,0,0,1,1,1,1
2023-02-06,0.664888763,0.578370361,0.505165176,0.565149078,0.545350113,0.653375626,0.601236534,0.703167191,0.793129807,0.649450989,0.538389282,0.629027824,0.402763214,0.684372635,0.52092865,0.690772095,0.589375954,0.739062881,0.683646851,0.582356873,48.23571429,48.63214286,2.337066327,2.454214286,2.61497449,2.660952381,2.308857143,2.877142857,2.771303571,2.128035714,1.820357143,1.654375,0.980833333,1.827380952,1.68547619,1.452589286,1.205982143,1.665178571,0.435982143,1.756160714,1.978928571,1.652142857,2.42625,1.76,1.833214286,1.722142857,2.744107143,2.754285714,2.096292135,0.93440678,2.0825,-0.063928571,-0.033928571,1.306428571,0.379285714,2.431428571,2.632321429,75,0,127,0,0,0,1,0,0,14,37,0,2,0,0,1,0,0,0,0,1,148,7.73612,25.74376,15.9371,5.68854,4.55476,12.98116,15.64282,11.28616,8.5549,16.39094,0.9905136,1.0026914,1.034904,1.0316036,0.957406,1.061162,1.5439726,1.201016,1.091454,1.1504836,0.7644042,0.5755056,0.6836984,0.7385236,0.7788448,0.705434,0.8263786,0.8760852,0.8417314,0.7264908,0.54108,0.721,0.65292,0.50814,0.48888,0.61954,0.66136,0.6344,0.50596,0.67226,0.8659438,ndvi_anomaly,0.9852822,0.9863988,0.966699,0.942122,0.9439158,1.0063302,0.9872074,0.9767808,0,1,1,1,0,0,1,1,1,1
2023-02-07,0.662093277,0.589296837,0.53921875,0.561855316,0.558059731,0.677275085,0.60560833,0.662263412,0.795038834,0.645481873,0.548510284,0.627501831,0.382188568,0.607891464,0.529783974,0.725705948,0.592321053,0.735530701,0.656784744,0.569192657,48.21428571,48.59285714,2.349132653,2.458428571,2.614234694,2.681904762,2.314380952,2.874285714,2.770607143,2.151071429,1.852380952,1.65125,0.981666667,1.828095238,1.680952381,1.460178571,1.201964286,1.675357143,0.491964286,1.749821429,1.977857143,1.654285714,2.4225,1.775,1.836428571,1.724285714,2.703214286,2.768571429,2.09258427,0.910169492,2.07,0.032142857,-0.037857143,1.422857143,0.408571429,2.392857143,2.609642857,72,0,132,0,0,0,1,0,0,14,37,0,2,0,0,1,0,0,0,0,1,148,8.34723,26.06094,16.41125,6.01231,5.06429,13.54719,16.48568,11.57539,8.92075,17.18866,0.9816484,0.9978566,1.031475,1.0185109,0.957557,1.0556755,1.5042399,1.191851,1.0893935,1.1388849,0.7634303,0.5829879,0.6939726,0.7410749,0.7789392,0.7084615,0.8262514,0.8837803,0.8481421,0.7382142,0.53957,0.71915,0.65098,0.50631,0.48707,0.61761,0.65934,0.63255,0.50374,0.67069,0.8651302,ndvi_anomaly,0.9844918,0.9864697,0.9663095,0.9407395,0.9426892,1.0061318,0.9863346,0.9765347,0,1,1,1,0,0,1,1,1,1
2023-02-08,0.665836639,0.572843132,0.531658936,0.563979683,0.560334358,0.692677536,0.602524643,0.662339325,0.795890579,0.646965332,0.56186245,0.623515511,0.365590134,0.611522522,0.526240273,0.731557541,0.5722826,0.731410217,0.668886719,0.569189796,48.19285714,48.55357143,2.36119898,2.462642857,2.613494898,2.702857143,2.319904762,2.871428571,2.769910714,2.174107143,1.884404762,1.648125,0.9825,1.828809524,1.676428571,1.467767857,1.197946429,1.685535714,0.547946429,1.743482143,1.976785714,1.656428571,2.41875,1.79,1.839642857,1.726428571,2.662321429,2.782857143,2.088876404,0.885932203,2.0575,0.128214286,-0.041785714,1.539285714,0.437857143,2.354285714,2.586964286,74,0,132,0,0,0,1,0,0,14,37,0,2,0,0,1,0,0,0,0,1,148.3333333,8.95834,26.37812,16.8854,6.33608,5.57382,14.11322,17.32854,11.86462,9.2866,17.98638,0.9727832,0.9930218,1.028046,1.0054182,0.957708,1.050189,1.4645072,1.182686,1.087333,1.1272862,0.7624564,0.5904702,0.7042468,0.7436262,0.7790336,0.711489,0.8261242,0.8914754,0.8545528,0.7499376,0.53806,0.7173,0.64904,0.50448,0.48526,0.61568,0.65732,0.6307,0.50152,0.66912,0.8643166,ndvi_anomaly,0.9837014,0.9865406,0.96592,0.939357,0.9414626,1.0059334,0.9854618,0.9762886,0,1,1,1,0,0,1,1,1,1
2023-02-09,0.666624451,0.584996796,0.5115448,0.528428192,0.587887154,0.639487114,0.621975021,0.672249527,0.80545517,0.655521851,0.552656898,0.656016617,0.361273003,0.592617226,0.526432114,0.674837646,0.587423706,0.704567184,0.64471283,0.557782593,48.17142857,48.51428571,2.373265306,2.466857143,2.612755102,2.723809524,2.325428571,2.868571429,2.769214286,2.197142857,1.916428571,1.645,0.983333333,1.82952381,1.671904762,1.475357143,1.193928571,1.695714286,0.603928571,1.737142857,1.975714286,1.658571429,2.415,1.805,1.842857143,1.728571429,2.621428571,2.797142857,2.085168539,0.861694915,2.045,0.224285714,-0.045714286,1.655714286,0.467142857,2.315714286,2.564285714,72,0,130,0,0,0,1,0,0,14,37,0,3,0,0,1,0,0,0,0,1,148.6666667,9.56945,26.6953,17.35955,6.65985,6.08335,14.67925,18.1714,12.15385,9.65245,18.7841,0.963918,0.988187,1.024617,0.9923255,0.957859,1.0447025,1.4247745,1.173521,1.0852725,1.1156875,0.7614825,0.5979525,0.714521,0.7461775,0.779128,0.7145165,0.825997,0.8991705,0.8609635,0.761661,0.53655,0.71545,0.6471,0.50265,0.48345,0.61375,0.6553,0.62885,0.4993,0.66755,0.863503,ndvi_anomaly,0.982911,0.9866115,0.9655305,0.9379745,0.940236,1.005735,0.984589,0.9760425,0,1,1,1,0,0,1,1,1,1
2023-02-10,0.668081818,0.567782059,0.524478912,0.538991318,0.600805054,0.63451786,0.611991196,0.686828079,0.802704697,0.658517075,0.560683098,0.652418518,0.358253517,0.564793472,0.509203491,0.667880707,0.611857147,0.687302246,0.642678146,0.584750977,48.15,48.475,2.385331633,2.471071429,2.612015306,2.744761905,2.330952381,2.865714286,2.768517857,2.220178571,1.948452381,1.641875,0.984166667,1.830238095,1.667380952,1.482946429,1.189910714,1.705892857,0.659910714,1.730803571,1.974642857,1.660714286,2.41125,1.82,1.846071429,1.730714286,2.580535714,2.811428571,2.081460674,0.837457627,2.0325,0.320357143,-0.049642857,1.772142857,0.496428571,2.277142857,2.541607143,73,0,131,0,0,0,1,0,0,14,37,0,3,0,0,0,0,0,0,0,1,149,10.18056,27.01248,17.8337,6.98362,6.59288,15.24528,19.01426,12.44308,10.0183,19.58182,0.9550528,0.9833522,1.021188,0.9792328,0.95801,1.039216,1.3850418,1.164356,1.083212,1.1040888,0.7605086,0.6054348,0.7247952,0.7487288,0.7792224,0.717544,0.8258698,0.9068656,0.8673742,0.7733844,0.53504,0.7136,0.64516,0.50082,0.48164,0.61182,0.65328,0.627,0.49708,0.66598,0.8626894,ndvi_anomaly,0.9821206,0.9866824,0.965141,0.936592,0.9390094,1.0055366,0.9837162,0.9757964,0,1,1,1,0,0,1,1,1,1
2023-02-11,0.667217941,0.56390789,0.538251762,0.599368706,0.580693436,0.61367836,0.603931961,0.703194809,0.805641098,0.667134705,0.555168114,0.607931519,0.370328484,0.57826767,0.507436371,0.676215744,0.603251839,0.675320892,0.650891495,0.599005547,48.12857143,48.43571429,2.397397959,2.475285714,2.61127551,2.765714286,2.33647619,2.862857143,2.767821429,2.243214286,1.98047619,1.63875,0.985,1.830952381,1.662857143,1.490535714,1.185892857,1.716071429,0.715892857,1.724464286,1.973571429,1.662857143,2.4075,1.835,1.849285714,1.732857143,2.539642857,2.825714286,2.077752809,0.813220339,2.02,0.416428571,-0.053571429,1.888571429,0.525714286,2.238571429,2.518928571,73,0,133,0,0,0,1,0,0,14,3,0,3,0,0,0,0,0,0,0,1,149,10.79167,27.32966,18.30785,7.30739,7.10241,15.81131,19.85712,12.73231,10.38415,20.37954,0.9461876,0.9785174,1.017759,0.9661401,0.958161,1.0337295,1.3453091,1.155191,1.0811515,1.0924901,0.7595347,0.6129171,0.7350694,0.7512801,0.7793168,0.7205715,0.8257426,0.9145607,0.8737849,0.7851078,0.53353,0.71175,0.64322,0.49899,0.47983,0.60989,0.65126,0.62515,0.49486,0.66441,0.8618758,ndvi_anomaly,0.9813302,0.9867533,0.9647515,0.9352095,0.9377828,1.0053382,0.9828434,0.9755503,0,1,1,1,0,0,1,1,1,1
2023-02-12,0.661047592,0.553336983,0.563002167,0.593352394,0.586807823,0.626816216,0.57434124,0.700254593,0.812414627,0.699560623,0.555178757,0.621563187,0.402138901,0.595961914,0.481174393,0.677508621,0.562675438,0.669831238,0.676498566,0.628005562,48.10714286,48.39642857,2.409464286,2.4795,2.610535714,2.786666667,2.342,2.86,2.767125,2.26625,2.0125,1.635625,0.985833333,1.831666667,1.658333333,1.498125,1.181875,1.72625,0.771875,1.718125,1.9725,1.665,2.40375,1.85,1.8525,1.735,2.49875,2.84,2.074044944,0.788983051,2.0075,0.5125,-0.0575,2.005,0.555,2.2,2.49625,67,0,130,0,0,0,1,0,0,22,3,0,3,0,0,0,0,0,0,0,1,148,11.40278,27.64684,18.782,7.63116,7.61194,16.37734,20.69998,13.02154,10.75,21.17726,0.9373224,0.9736826,1.01433,0.9530474,0.958312,1.028243,1.3055764,1.146026,1.079091,1.0808914,0.7585608,0.6203994,0.7453436,0.7538314,0.7794112,0.723599,0.8256154,0.9222558,0.8801956,0.7968312,0.53202,0.7099,0.64128,0.49716,0.47802,0.60796,0.64924,0.6233,0.49264,0.66284,0.8610622,ndvi_anomaly,0.9805398,0.9868242,0.964362,0.933827,0.9365562,1.0051398,0.9819706,0.9753042,0,1,1,1,0,0,1,1,1,1
2023-02-13,0.667855988,0.495348587,0.538027382,0.592386856,0.605317726,0.591174507,0.592697105,0.695325623,0.820441208,0.709942398,0.556821671,0.607312241,0.433406982,0.600504417,0.480640106,0.686841583,0.530687981,0.664924927,0.650904007,0.647848511,48.08571429,48.35714286,2.421530612,2.483714286,2.609795918,2.807619048,2.34752381,2.857142857,2.766428571,2.289285714,2.04452381,1.6325,0.986666667,1.832380952,1.653809524,1.505714286,1.177857143,1.736428571,0.827857143,1.711785714,1.971428571,1.667142857,2.4,1.865,1.855714286,1.737142857,2.457857143,2.854285714,2.070337079,0.764745763,1.995,0.608571429,-0.061428571,2.121428571,0.584285714,2.161428571,2.473571429,65,0,130,0,0,0,1,0,0,22,3,0,3,0,0,0,0,0,0,0,1,149,12.01389,27.96402,19.25615,7.95493,8.12147,16.94337,21.54284,13.31077,11.11585,21.97498,0.9284572,0.9688478,1.010901,0.9399547,0.958463,1.0227565,1.2658437,1.136861,1.0770305,1.0692927,0.7575869,0.6278817,0.7556178,0.7563827,0.7795056,0.7266265,0.8254882,0.9299509,0.8866063,0.8085546,0.53051,0.70805,0.63934,0.49533,0.47621,0.60603,0.64722,0.62145,0.49042,0.66127,0.8602486,ndvi_anomaly,0.9797494,0.9868951,0.9639725,0.9324445,0.9353296,1.0049414,0.9810978,0.9750581,0,1,1,1,0,0,1,1,1,1
2023-02-14,0.662813568,0.499041519,0.530778923,0.589346237,0.588908386,0.565093536,0.537079582,0.684158249,0.773068314,0.749001846,0.563380966,0.589034462,0.499170952,0.597463837,0.496885185,0.673378677,0.51332386,0.673948669,0.628425941,0.662184677,48.06428571,48.31785714,2.433596939,2.487928571,2.609056122,2.828571429,2.353047619,2.854285714,2.765732143,2.312321429,2.076547619,1.629375,0.9875,1.833095238,1.649285714,1.513303571,1.173839286,1.746607143,0.883839286,1.705446429,1.970357143,1.669285714,2.39625,1.88,1.858928571,1.739285714,2.416964286,2.868571429,2.066629213,0.740508475,1.9825,0.704642857,-0.065357143,2.237857143,0.613571429,2.122857143,2.450892857,65,0,153,0,0,0,1,0,0,22,3,0,3,0,0,0,0,0,0,0,1,149,12.625,28.2812,19.7303,8.2787,8.631,17.5094,22.3857,13.6,11.4817,22.7727,0.919592,0.964013,1.007472,0.926862,0.958614,1.01727,1.226111,1.127696,1.07497,1.057694,0.756613,0.635364,0.765892,0.758934,0.7796,0.729654,0.825361,0.937646,0.893017,0.820278,0.529,0.7062,0.6374,0.4935,0.4744,0.6041,0.6452,0.6196,0.4882,0.6597,0.859435,ndvi_anomaly,0.978959,0.986966,0.963583,0.931062,0.934103,1.004743,0.980225,0.974812,0,1,1,1,0,0,1,1,1,1
2023-02-15,0.662059937,0.518255081,0.505309868,0.587101822,0.596309624,0.56994091,0.531456642,0.686809158,0.765747299,0.718940887,0.564257469,0.613595085,0.483385277,0.594607239,0.508463898,0.678106842,0.490126534,0.642662964,0.617761726,0.635580292,48.04285714,48.27857143,2.445663265,2.492142857,2.608316327,2.84952381,2.358571429,2.851428571,2.765035714,2.335357143,2.108571429,1.62625,0.988333333,1.833809524,1.644761905,1.520892857,1.169821429,1.756785714,0.939821429,1.699107143,1.969285714,1.671428571,2.3925,1.895,1.862142857,1.741428571,2.376071429,2.882857143,2.062921348,0.716271186,1.97,0.800714286,-0.069285714,2.354285714,0.642857143,2.084285714,2.428214286,65,0,159,0,0,0,1,0,0,22,3,0,3,0,0,0,0,0,0,0,1,149,12.57778,27.77964,19.48985,8.3664,8.59171,17.57167,22.16142,13.67538,11.52316,22.58179,0.9201622,0.9589214,1.0035754,0.9268997,0.9591663,1.0049494,1.2029784,1.1244574,1.0703903,1.0574047,0.7656205,0.639577,0.7678389,0.7681222,0.787862,0.7369069,0.8371832,0.9442486,0.8968384,0.8249835,0.52732,0.70456,0.6356,0.49173,0.4727,0.60195,0.64314,0.61776,0.48618,0.65816,0.8585149,ndvi_anomaly,0.978017,0.9865045,0.9630242,0.9292322,0.932676,1.0039565,0.9789679,0.9742283,0,1,1,1,0,0,1,1,1,1
